Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	91.77	91.79	136.12	?	134.47	77.91	77.91	78.40	0.00	0.00	0.05	?	0.05	0.01	0.01	0.01	93.48	94.62	69.17	69.25	68.60	0.00	0.00	0.03	0.03	0.03	1.00	2.00	99.94	100.06	-0.13	99.94	-0.13	-0.04	-0.13	-0.04	0.50	
91.21	96.58	93.36	94.45	107.29	?	105.16	74.02	74.02	73.44	0.00	0.00	0.06	?	0.06	0.01	0.01	0.01	82.28	83.11	47.55	47.24	46.98	0.00	0.00	0.06	0.06	0.06	1.00	6.00	99.87	100.13	-0.14	99.87	-0.14	-0.05	-0.14	-0.05	1.00	
92.88	98.34	93.13	94.32	15.32	?	9.61	69.32	69.32	69.27	0.00	0.00	0.07	?	0.06	0.02	0.02	0.02	66.96	67.22	33.31	32.86	32.83	0.01	0.01	0.07	0.06	0.06	1.00	10.00	99.80	100.20	-0.15	99.80	-0.15	-0.05	-0.15	-0.05	1.50	
93.78	99.30	91.69	91.15	20.67	?	15.50	64.55	64.55	65.73	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	54.41	54.30	26.50	26.03	26.09	0.01	0.01	0.07	0.07	0.07	1.00	14.00	99.73	100.28	-0.15	99.73	-0.15	-0.05	-0.15	-0.05	2.00	
94.06	99.59	89.51	88.54	22.14	?	99999.00	60.09	60.09	60.39	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	45.02	44.75	23.78	23.32	23.42	0.01	0.01	0.07	0.07	0.07	1.00	18.00	99.65	100.35	-0.15	99.65	-0.15	-0.05	-0.15	-0.05	2.50	
93.81	99.33	86.91	85.48	22.06	?	17.87	56.09	56.09	56.50	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	38.22	37.92	22.43	21.98	22.10	0.01	0.01	0.07	0.07	0.07	1.00	22.00	99.57	100.43	-0.15	99.57	-0.15	-0.06	-0.15	-0.06	3.00	
93.15	98.63	84.10	82.53	21.41	?	17.59	52.56	52.56	52.29	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	26.56	26.32	21.07	20.62	20.78	0.01	0.01	0.07	0.07	0.07	1.00	26.00	99.50	100.51	-0.15	99.50	-0.15	-0.06	-0.15	-0.06	3.50	
92.15	97.57	81.24	81.25	20.62	?	17.09	49.48	49.48	49.07	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	19.06	18.91	19.64	19.21	19.39	0.01	0.01	0.07	0.07	0.07	1.00	30.00	99.42	100.58	-0.15	99.42	-0.15	-0.06	-0.15	-0.05	4.00	
90.88	96.23	78.43	74.91	19.91	?	16.59	46.80	46.80	47.11	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	15.41	15.31	18.40	17.98	18.19	0.01	0.01	0.07	0.07	0.07	1.00	34.00	99.35	100.66	-0.15	99.35	-0.15	-0.05	-0.15	-0.05	4.50	
89.40	94.66	75.72	72.14	19.36	?	16.21	44.45	44.45	44.74	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	81.66	80.01	48.17	48.49	47.81	0.00	0.00	0.04	0.04	0.03	3.50	2.00	99.27	100.73	-0.14	99.27	-0.14	-0.05	-0.14	-0.05	5.00	
