i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
0	0	0	-1.0	-2.0	0.1	0.0	0.0	0.04620395564899916	0.04631953416457884	0.04630728633608275	0.04685169300509946	0.046346117771104825	0.0	0.04683929053643021	0.046333715302435574	0.0	0.002498360487970264	0.002233905520374549	0.013921505367353643	0.0030721125732740095	2.0	0.013656765288796372	0.002804471997237021	2.0
0	0	1	-1.0	-2.0	0.1	0.0	0.1	0.04621561538074777	0.0463081029815693	0.04630728633608275	0.04684011423738944	0.0463345390033948	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0019992192803872837	0.001981584097211778	0.01342203987232935	0.00256992813114977	2.0	0.013404455133994447	0.0025521507463319828	2.0
0	0	2	-1.0	-2.0	0.1	0.0	0.2	0.0462070968255255	0.04632089907190227	0.04630728633608275	0.04685307770251343	0.04634750246851879	0.0	0.04683929053643021	0.046333715302435574	0.0	0.002459844618334222	0.0021659229004907113	0.013883078991933284	0.0030340068254680144	2.0	0.013588785740717561	0.0027364894255519135	2.0
0	0	3	-1.0	-2.0	0.1	0.0	0.30000000000000004	0.04621382246925095	0.046307038443354806	0.04630728633608275	0.046839044412877014	0.046333469178882376	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0020150260856717415	0.0020203793067038503	0.013437994219308542	0.002585633949966322	2.0	0.013443248634595869	0.0025909459305205034	2.0
0	0	4	-1.0	-2.0	0.1	0.0	0.4	0.0462174894143687	0.04630698490334633	0.04630728633608275	0.04683896209247443	0.04633338685847979	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0019345257487292974	0.0019410351656779954	0.013356896121490892	0.0025045131667779255	2.0	0.013363907979413671	0.002511601840786665	2.0
0	0	5	-1.0	-2.0	0.1	0.0	0.5	0.04622002061684038	0.04629395672384298	0.04630728633608275	0.04682577386225394	0.046320198628259306	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0015983770048137614	0.0018862695158040192	0.013020540021283103	0.0021650696796729806	2.0	0.013309144714597838	0.002456836225268293	2.0
0	0	6	-1.0	-2.0	0.1	0.0	0.6000000000000001	0.04622927518841223	0.04631270162740525	0.04630728633608275	0.04684479414208932	0.046339218908094684	0.0	0.04683929053643021	0.046333715302435574	0.0	0.001802996691092093	0.001686061085160756	0.01322643262736075	0.0023754025763416302	2.0	0.013108944857310761	0.002256627912938275	2.0
0	0	7	-1.0	-2.0	0.1	0.0	0.7000000000000001	0.04621474255962525	0.04630818443492671	0.04630728633608275	0.04684020554376155	0.046334630309766915	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0020198642290458046	0.00200047010559642	0.013442874277709394	0.0025907847114394074	2.0	0.013423340311542797	0.0025710367424521636	2.0
0	0	8	-1.0	-2.0	0.1	0.0	0.8	0.046222366096403726	0.04629868978565558	0.04630728633608275	0.046830561538592455	0.04632498630459782	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0016498663687787214	0.001835524881950319	0.01307203239374477	0.0022176800423083973	2.0	0.0132584022753969	0.002406091622484017	2.0
0	0	9	-1.0	-2.0	0.1	0.0	0.9	0.04622374348616981	0.046317840984342044	0.04630728633608275	0.04684999626745393	0.046344421033459295	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0020336262602509876	0.0018057261455626116	0.01345713158065595	0.0026073228936908314	2.0	0.013228604820919929	0.0023762929039988327	2.0
0	1	0	-1.0	-2.0	0.6	0.6	0.0	0.12187335977808647	0.11931632466283358	0.11931777513226985	0.1255873532347041	0.12268774047867091	0.0	0.12558918653590184	0.12268957377986865	0.0	0.021203519720838154	0.021191364655806757	0.03001683306736181	0.006659936512629746	2.0	0.030031427488025706	0.0066748790579808735	2.0
0	1	1	-1.0	-2.0	0.6	0.6	0.1	0.12500592767923208	0.12302214087936389	0.12300383788426694	0.12799742419470994	0.1258127541134819	0.0	0.12797722551604038	0.12579255543481233	0.0	0.015996470168855286	0.016145249687375962	0.023647880498977477	0.006433543374704483	2.0	0.02349008461061293	0.006272986549305003	2.0
0	1	2	-1.0	-2.0	0.6	0.6	0.2	0.12817847177734665	0.12657432605745383	0.12656880589838929	0.13042386564484557	0.1288174477784345	0.0	0.13041826237598203	0.12881184450957098	0.0	0.012593743688209097	0.01263735490046164	0.01736561153995376	0.004972654835861509	2.0	0.01732265185767855	0.004929156408502171	2.0
0	1	3	-1.0	-2.0	0.6	0.6	0.30000000000000004	0.13124523216578393	0.13007649144288455	0.13002269527634464	0.13296662531754688	0.1318213588376267	0.0	0.1329112402174206	0.1317659737375004	0.0	0.008944841682198454	0.00935849188538529	0.013030400438190433	0.004380082393931116	2.0	0.01261379694092698	0.0039598432312268885	2.0
0	1	4	-1.0	-2.0	0.6	0.6	0.4	0.13430665920370063	0.1333529265302228	0.1333741894113386	0.1354330277135607	0.13464899458503074	0.0	0.13545497481762428	0.13467094168909433	0.0	0.007126460058306551	0.006967026570533959	0.00835152233423891	0.0025456641383639774	2.0	0.00851355766797342	0.0027086455093997303	2.0
0	1	5	-1.0	-2.0	0.6	0.6	0.5	0.13729113964265185	0.13660912800632521	0.1366308756956007	0.13802634034087516	0.13751863018486238	0.0	0.13804815607321347	0.1375404459172007	0.0	0.004979999780070953	0.0048208169484721935	0.005340748420821613	0.0016556219406122928	2.0	0.0054987896195014	0.0018142476167066258	2.0
0	1	6	-1.0	-2.0	0.6	0.6	0.6000000000000001	0.1402281015148535	0.13980155976125613	0.13979943070872772	0.1406913894551016	0.14038814522977472	0.0	0.14068935023310222	0.14038610600777535	0.0	0.0030464040962916634	0.0030616332809982947	0.003298368074415014	0.0011406589374483224	2.0	0.0032838737171984357	0.0011261332369218535	2.0
0	1	7	-1.0	-2.0	0.6	0.6	0.7000000000000001	0.14308207883685328	0.1429987476905552	0.1428857669695116	0.1434905553930066	0.1433312274570185	0.0	0.14337700294110986	0.14321767500512178	0.0	5.825706483694957E-4	0.0013729646197677926	0.0028507715487283395	0.0017397838346909246	2.0	0.00205910109343418	9.472321680258324E-4	2.0
0	1	8	-1.0	-2.0	0.6	0.6	0.8	0.1460011255691911	0.14587423726344492	0.1458951505790823	0.14608843346077707	0.14602222848617205	0.0	0.1461094430994302	0.14604323812482517	0.0	8.694691084216584E-4	7.26114025894251E-4	5.978159019167315E-4	1.44528967891778E-4	2.0	7.41620070323288E-4	2.883983453842646E-4	2.0
0	1	9	-1.0	-2.0	0.6	0.6	0.9	0.14886441693359562	0.14880564257191323	0.14883229651969007	0.14885822267511453	0.14884273318800761	0.0	0.14888488755381452	0.1488693980667076	0.0	3.948960253511973E-4	2.1579286874180172E-4	4.161093351332474E-5	1.4567164798793376E-4	2.0	1.3750238815260938E-4	3.346031160065458E-5	2.0
0	2	0	-1.0	-2.0	1.1	1.2	0.0	0.16725101119257083	0.16041908812370279	0.16037702802525602	0.17440122938488037	0.16920793127736355	0.0	0.1743573850596984	0.16916408695218157	0.0	0.04170000914409791	0.04196211767299052	0.04185670306288313	0.011632445078897541	2.0	0.0416053817475826	0.011373305004209964	2.0
0	2	1	-1.0	-2.0	1.1	1.2	0.1	0.17094569325711534	0.16534446472493802	0.1653551932649349	0.17646880867867734	0.17260549129380184	0.0	0.17647958392633034	0.17261626654145484	0.0	0.033311879037960034	0.03324701311373971	0.03179553755405844	0.00966259533557515	2.0	0.03185658058088287	0.009725018947493252	2.0
0	2	2	-1.0	-2.0	1.1	1.2	0.2	0.1744246714379515	0.1701910406857312	0.17015227579828934	0.17881200474178932	0.17603080884895153	0.0	0.17877056939875155	0.17598937350591376	0.0	0.024570155122241498	0.02479791915233974	0.024840757484680665	0.009165999685239007	2.0	0.024609040317218365	0.00893058991521248	2.0
0	2	3	-1.0	-2.0	1.1	1.2	0.30000000000000004	0.17816146697939753	0.17487600656733482	0.17478345686038496	0.1813347171278179	0.17941493585567542	0.0	0.1812356703725554	0.1793158891004129	0.0	0.018612530726870864	0.019141854101553786	0.017653873886316368	0.007010914961611915	2.0	0.017107556369584203	0.006458714664755683	2.0
0	2	4	-1.0	-2.0	1.1	1.2	0.4	0.18175128670559787	0.1793113377456449	0.1792618567234293	0.18393150715235454	0.18267880186563465	0.0	0.18387901001081164	0.18262630472409175	0.0	0.013515378190480426	0.013791353735895002	0.011924107359579873	0.0050902227292655864	2.0	0.01163865972990786	0.0048028091687011545	2.0
0	2	5	-1.0	-2.0	1.1	1.2	0.5	0.1852877014696779	0.18365001639957532	0.1835989092528447	0.1867555910836426	0.18600088753369454	0.0	0.1867033142295288	0.18594861067958074	0.0	0.008877840300855143	0.009156158926589646	0.007890961312005429	0.0038416804886516557	2.0	0.007611005105540274	0.0035605849334970677	2.0
0	2	6	-1.0	-2.0	1.1	1.2	0.6000000000000001	0.18900374319868163	0.18783321714309942	0.18780465304440647	0.18973856088766985	0.1893366541370671	0.0	0.18970973977892744	0.18930783302832468	0.0	0.006212373937633796	0.006364455602531746	0.003880304265248866	0.001759848753819639	2.0	0.003728394218737394	0.0016076157789080535	2.0
0	2	7	-1.0	-2.0	1.1	1.2	0.7000000000000001	0.1925871835003544	0.19183420483492092	0.191887960805729	0.19284301196925208	0.19267092508897113	0.0	0.19289773143295402	0.19272564455267308	0.0	0.003917464991707272	0.0036372842561116416	0.0013274957276556078	4.3472979153310015E-4	2.0	0.0016112066675986931	7.186942257714206E-4	2.0
0	2	8	-1.0	-2.0	1.1	1.2	0.8	0.19626446796302102	0.1958639119835248	0.19585672229171366	0.19627198640943005	0.19622714082656362	0.0	0.19626491733026044	0.196220071747394	0.0	0.002042983879671418	0.002079692102548567	3.830699709688121E-5	1.902060356017228E-4	2.0	2.289597957530085E-6	2.2623166588816462E-4	2.0
0	2	9	-1.0	-2.0	1.1	1.2	0.9	0.19970238258364614	0.19970254866611903	0.19971799180833338	0.1997915331684941	0.19978979647843736	0.0	0.19980705030399626	0.19980531361393952	0.0	8.316495861272269E-7	7.815938138359641E-5	4.4631761001972305E-4	4.3762506187955733E-4	2.0	5.239812216376491E-4	5.152893487312074E-4	2.0
0	3	0	-1.0	-2.0	1.6	1.7999999999999998	0.0	0.20277418741412817	0.1913659480361132	0.19138596609567401	0.21298613598459254	0.2060359739285188	0.0	0.21301350572504277	0.20606334366896903	0.0	0.057889254871153366	0.05778474164396198	0.04912420928954757	0.01595746301255336	2.0	0.04925262810742852	0.016090285283384756	2.0
0	3	1	-1.0	-2.0	1.6	1.7999999999999998	0.1	0.20635269866870984	0.19731287506371692	0.19723010867493773	0.2147026605197537	0.20952448165371623	0.0	0.21459718569922476	0.2094190068331873	0.0	0.04478867752534699	0.045208020895718154	0.03966206185874213	0.0152534600842842	2.0	0.03917087205235462	0.014749960730377109	2.0
0	3	2	-1.0	-2.0	1.6	1.7999999999999998	0.2	0.21016993383272733	0.2028906759261364	0.2028446205312655	0.21646234253836896	0.21274188829335058	0.0	0.21641114748003276	0.21269069323501438	0.0	0.03524547117112138	0.03547242209293174	0.029498043416519758	0.012163076679641751	2.0	0.029261558567476663	0.011922412449543219	2.0
0	3	3	-1.0	-2.0	1.6	1.7999999999999998	0.30000000000000004	0.21380531079525922	0.20825973468913112	0.20824876325772448	0.21849301879963015	0.21594208216521465	0.0	0.21847825241315144	0.21592731577873595	0.0	0.026278300775955638	0.02633097453212679	0.021687375053074234	0.009944313356902514	2.0	0.021619797816089182	0.00987593146182184	2.0
0	3	4	-1.0	-2.0	1.6	1.7999999999999998	0.4	0.21764181390064985	0.2135310353254594	0.2134591781095454	0.22089197432080585	0.21924968338589246	0.0	0.22082041940419833	0.21917812846928494	0.0	0.019067891601100083	0.019404435937858074	0.014822850632958264	0.007360497950767217	2.0	0.014498879320073632	0.007034086220056399	2.0
0	3	5	-1.0	-2.0	1.6	1.7999999999999998	0.5	0.22150045228672385	0.21846145707915735	0.21849036504936772	0.22342677665504743	0.22246062865523814	0.0	0.22345758489972414	0.22249143689991485	0.0	0.013814810522786502	0.013682500264803676	0.008659053629534891	0.004325497930931488	2.0	0.008796931168501198	0.004463976200134697	2.0
0	3	6	-1.0	-2.0	1.6	1.7999999999999998	0.6000000000000001	0.2253697020676574	0.22325844008157705	0.22335505435820033	0.22630604301607404	0.22581254248809837	0.0	0.22640653570356697	0.2259130351755913	0.0	0.009412080017833818	0.008979436416675453	0.004146075845817456	0.0019630223741494545	2.0	0.004590031742371566	0.0024079498863747834	2.0
0	3	7	-1.0	-2.0	1.6	1.7999999999999998	0.7000000000000001	0.2292317712506218	0.22801651090420264	0.2280644989117282	0.22963042794830849	0.2294351983684568	0.0	0.22967968897576418	0.2294844593959125	0.0	0.005315538160983967	0.005105103256054102	0.001737587878812628	8.870362651312927E-4	2.0	0.001952087772754335	0.0011017187900002909	2.0
0	3	8	-1.0	-2.0	1.6	1.7999999999999998	0.8	0.23317272687799526	0.23256159544478447	0.23262870692179827	0.23321592593828697	0.23317320258128169	0.0	0.23328392262950326	0.23324119927249798	0.0	0.002624377907828917	0.0023358449189781368	1.8524919090913913E-4	2.040130539921073E-6	2.0	4.7676778378186917E-4	2.9361213576040954E-4	2.0
0	3	9	-1.0	-2.0	1.6	1.7999999999999998	0.9	0.23711125353730983	0.23714530134239814	0.23705662935061944	0.23730826554366596	0.23729973449849867	0.0	0.2372195794492012	0.2372110484040339	0.0	1.4358390933340645E-4	2.304001964776642E-4	8.305392102659565E-4	7.945893579286788E-4	2.0	4.5675256322390913E-4	4.2078926635167474E-4	2.0
0	4	0	-1.0	-2.0	2.1	2.4	0.0	0.2324054292990979	0.21664375558809518	0.21677269013253034	0.24506884784941993	0.2369735144600136	0.0	0.2452456804891283	0.23715034709972196	0.0	0.07020021076293577	0.06960596917030867	0.05304335398316369	0.01946438041864984	2.0	0.05376414260075014	0.020210241420154235	2.0
0	4	1	-1.0	-2.0	2.1	2.4	0.1	0.23615400379830281	0.22313146296027986	0.22324786341627958	0.24618132169558976	0.2401236979560922	0.0	0.24633426750323367	0.24027664376373611	0.0	0.05670782892360965	0.056186712780576874	0.04157820241351539	0.016669662019308494	2.0	0.0421990100504167	0.017306359221554764	2.0
0	4	2	-1.0	-2.0	2.1	2.4	0.2	0.23956946356582295	0.22946565223882445	0.22945080634686313	0.24767635346839306	0.2433107787886976	0.0	0.24765948448425404	0.2432939098045586	0.0	0.04308338965053835	0.043148059340137	0.033276385837093046	0.015495830620992204	2.0	0.03320829335288017	0.01542650134235296	2.0
