Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	91.77	91.68	80.03	79.77	?	79.55	79.55	80.02	0.06	0.06	0.09	0.09	?	0.09	0.09	0.09	93.71	94.23	78.63	78.66	77.92	0.18	0.18	0.23	0.23	0.23	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
204.12	216.13	93.36	94.16	80.98	80.22	2.39	79.66	79.66	79.22	0.09	0.09	0.12	0.12	0.00	0.12	0.12	0.12	81.96	82.04	66.53	66.69	65.89	0.50	0.50	0.60	0.60	0.59	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
190.21	201.39	93.13	93.79	80.95	79.62	16.51	78.60	78.61	78.30	0.11	0.11	0.14	0.14	0.03	0.14	0.14	0.14	64.42	64.04	52.48	52.73	52.06	0.75	0.74	0.84	0.85	0.84	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.25	-0.50	-0.25	1.50	
180.88	191.52	91.69	90.44	80.30	78.49	20.04	76.94	76.95	76.68	0.12	0.12	0.16	0.16	0.04	0.16	0.16	0.16	49.86	49.26	41.52	41.84	41.22	0.91	0.90	1.00	1.01	0.99	1.00	14.00	99.00	101.01	-0.50	99.00	-0.49	-0.26	-0.49	-0.26	2.00	
174.62	184.90	89.51	87.66	79.20	77.08	21.41	75.00	75.01	73.07	0.14	0.14	0.18	0.17	0.05	0.17	0.17	0.17	39.13	38.53	33.57	34.10	33.35	1.01	1.00	1.10	1.11	1.09	1.00	18.00	98.77	101.26	-0.48	98.77	-0.48	-0.26	-0.48	-0.25	2.50	
170.43	180.46	86.91	84.59	77.74	75.50	21.80	72.97	72.99	71.65	0.15	0.15	0.19	0.19	0.06	0.18	0.18	0.18	35.45	34.89	30.42	?	30.23	1.04	1.03	1.13	?	1.12	1.00	22.00	98.55	101.51	-0.47	98.55	-0.46	-0.24	-0.46	-0.24	3.00	
167.62	177.48	84.10	81.24	76.03	73.80	21.66	70.96	70.98	68.01	0.16	0.16	0.21	0.20	0.06	0.19	0.19	0.19	33.61	33.08	28.58	22.01	28.39	1.05	1.03	1.14	0.88	1.13	1.00	26.00	98.34	101.74	-0.44	98.35	-0.44	-0.23	-0.43	-0.23	3.50	
165.74	175.49	81.24	79.60	74.16	72.05	21.24	69.01	69.03	65.74	0.18	0.18	0.22	0.22	0.07	0.21	0.21	0.20	30.89	30.39	26.25	18.56	26.07	1.06	1.04	1.15	0.81	1.14	1.00	30.00	98.16	101.96	-0.40	98.18	-0.41	-0.21	-0.40	-0.20	4.00	
164.48	174.15	78.43	74.01	72.17	70.21	20.72	67.07	67.10	63.31	0.20	0.19	0.24	0.24	0.08	0.23	0.23	0.22	27.99	27.52	23.91	16.90	23.74	1.07	1.06	1.16	0.82	1.15	1.00	34.00	98.03	102.16	-0.37	98.06	-0.36	-0.16	-0.35	-0.15	4.50	
193.94	205.35	75.72	71.38	70.13	68.33	20.16	65.18	65.20	60.61	0.22	0.21	0.26	0.26	0.08	0.25	0.25	0.23	81.83	78.71	68.76	67.68	65.38	0.33	0.32	0.39	0.38	0.37	3.50	2.00	97.94	102.34	-0.32	98.00	-0.32	-0.12	-0.30	-0.10	5.00	
177.77	188.23	73.15	69.63	68.19	66.57	19.51	63.47	63.49	58.62	0.23	0.22	0.27	0.27	0.09	0.26	0.26	0.24	67.22	64.56	56.34	63.58	53.28	0.97	0.93	1.07	1.19	1.02	3.50	6.00	97.92	102.50	-0.28	98.09	-0.29	-0.10	-0.27	-0.07	5.50	
166.93	176.75	70.74	66.57	66.36	64.93	18.83	61.93	61.96	56.72	0.24	0.23	0.28	0.28	0.09	0.27	0.27	0.25	51.94	49.66	44.29	124.97	42.04	1.41	1.35	1.51	3.56	1.44	3.50	10.00	98.02	102.63	-0.26	98.85	-0.26	-0.08	-0.24	-0.05	6.00	
159.67	169.06	68.48	63.50	64.65	63.41	18.16	60.55	60.58	55.95	0.25	0.24	0.29	0.29	0.09	0.28	0.28	0.26	40.32	38.44	35.23	?	33.51	1.69	1.61	1.78	?	1.70	3.50	14.00	98.51	102.75	-0.23	104.49	-0.23	-0.06	-0.21	-0.03	6.50	
