Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	72.15	72.04	52.64	52.51	?	51.01	51.01	52.68	0.15	0.15	0.22	0.22	?	0.21	0.21	0.22	77.95	77.71	55.52	55.51	57.30	0.44	0.44	0.64	0.64	0.66	1.00	2.00	100.75	99.26	1.50	100.75	1.50	3.01	1.50	3.00	0.50	
204.12	216.13	75.00	75.45	56.59	56.01	41.77	53.03	53.03	55.47	0.21	0.22	0.33	0.32	0.24	0.31	0.31	0.32	82.16	81.24	58.52	58.50	60.55	1.38	1.36	1.99	1.99	2.06	1.00	6.00	101.51	98.52	1.50	101.51	1.50	3.00	1.50	3.00	1.00	
190.21	201.39	77.42	77.60	60.41	59.05	50.60	54.74	54.74	58.88	0.27	0.27	0.42	0.41	0.35	0.38	0.38	0.41	81.39	79.80	57.97	57.93	59.95	2.24	2.20	3.24	3.23	3.34	1.00	10.00	102.28	97.78	1.50	102.28	1.50	3.00	1.50	3.00	1.50	
180.88	191.52	79.44	78.30	63.96	61.56	55.23	56.17	56.17	62.16	0.31	0.30	0.50	0.49	0.44	0.45	0.45	0.49	78.35	76.35	55.81	55.71	57.43	2.98	2.91	4.30	4.29	4.42	1.00	14.00	103.07	97.06	1.49	103.07	1.50	3.01	1.50	3.00	2.00	
174.62	184.90	81.11	79.28	67.17	63.58	58.31	57.35	57.35	63.78	0.34	0.34	0.58	0.55	0.51	0.50	0.50	0.55	74.16	72.08	52.82	52.65	54.16	3.59	3.49	5.17	5.15	5.29	1.00	18.00	103.89	96.33	1.49	103.89	1.49	3.00	1.50	3.00	2.50	
170.43	180.46	82.46	79.93	69.97	65.18	60.55	58.31	58.31	66.15	0.37	0.36	0.65	0.61	0.57	0.55	0.55	0.62	69.91	67.94	49.79	49.52	50.88	4.08	3.97	5.87	5.84	6.00	1.00	22.00	104.76	95.62	1.48	104.76	1.49	3.00	1.50	3.00	3.00	
167.62	177.48	83.53	79.69	72.35	66.44	62.24	59.06	59.06	67.29	0.40	0.38	0.71	0.66	0.62	0.59	0.59	0.67	65.91	64.05	46.94	46.58	47.78	4.49	4.37	6.46	6.41	6.57	1.00	26.00	105.73	94.90	1.47	105.75	1.47	2.99	1.50	3.00	3.50	
165.74	175.49	84.36	79.99	74.33	67.44	63.53	59.65	59.65	68.18	0.42	0.40	0.76	0.70	0.67	0.63	0.63	0.71	62.12	60.29	44.25	43.80	44.85	4.83	4.69	6.93	6.86	7.02	1.00	30.00	106.94	94.20	1.47	107.05	1.46	2.98	1.50	3.00	4.00	
164.48	174.15	84.97	78.12	75.92	68.26	64.50	60.08	60.08	69.04	0.44	0.41	0.81	0.74	0.70	0.66	0.66	0.75	58.65	?	41.77	41.24	?	5.10	?	7.31	7.22	?	1.00	34.00	109.87	93.50	1.44	110.43	1.44	2.98	1.50	3.00	4.50	
193.94	205.35	85.40	77.90	77.19	68.95	65.22	60.38	60.38	68.75	0.46	0.43	0.85	0.77	0.74	0.69	0.69	0.77	85.18	80.19	60.67	60.55	67.82	0.81	0.77	1.21	1.21	1.34	3.50	2.00	161.85	92.80	1.44	172.21	1.43	2.95	1.50	3.00	5.00	
177.77	188.23	85.66	77.80	78.16	69.53	65.74	60.57	60.57	69.89	0.47	0.44	0.88	0.80	0.77	0.72	0.72	0.81	86.10	80.03	61.33	62.19	67.35	2.41	2.27	3.61	3.66	3.92	3.50	6.00	42600.49	92.11	1.43	20549.92	1.42	2.96	1.50	3.00	5.50	
166.93	176.75	85.79	76.36	78.90	70.02	66.09	60.66	60.66	69.87	0.48	0.44	0.91	0.83	0.79	0.74	0.74	0.83	82.24	76.59	58.57	59.28	63.92	3.81	3.60	5.69	5.75	6.15	3.50	10.00	99999.00	91.42	1.42	99999.00	1.41	2.94	1.50	3.00	6.00	
159.67	169.06	85.80	75.80	79.42	70.44	66.29	60.67	60.67	70.71	0.49	0.45	0.93	0.85	0.81	0.76	0.76	0.85	77.46	72.84	55.17	55.43	60.31	5.01	4.75	7.43	7.46	8.06	3.50	14.00	99999.00	90.74	1.42	99999.00	1.41	2.95	1.50	3.00	6.50	
